@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute hands-1 numeric
@attribute hands-2 numeric
@attribute hands-3 numeric
@attribute hands-4 numeric
@attribute hands-5 numeric
@attribute hands-6 numeric
@attribute hands-7 numeric
@attribute hands-8 numeric
@attribute hands-9 numeric
@attribute hands-10 numeric
@attribute hands-11 numeric
@attribute hands-12 numeric
@attribute hands-13 numeric
@attribute hands-14 numeric
@attribute hands-15 numeric
@attribute hands-16 numeric
@attribute hands-17 numeric
@attribute hands-18 numeric
@attribute hands-19 numeric
@attribute hands-20 numeric
@attribute hands-21 numeric
@attribute hands-22 numeric
@attribute hands-23 numeric
@attribute hands-24 numeric
@attribute hands-25 numeric
@attribute hands-26 numeric
@attribute hands-27 numeric
@attribute hands-28 numeric
@attribute hands-29 numeric
@attribute hands-30 numeric
@attribute hands-31 numeric
@attribute hands-32 numeric
@attribute hands-33 numeric
@attribute hands-34 numeric
@attribute hands-35 numeric
@attribute hands-36 numeric
@attribute hands-37 numeric
@attribute hands-38 numeric
@attribute hands-39 numeric
@attribute hands-40 numeric
@attribute hands-41 numeric
@attribute hands-42 numeric
@attribute hands-43 numeric
@attribute hands-44 numeric
@attribute hands-45 numeric
@attribute hands-46 numeric
@attribute hands-47 numeric
@attribute hands-48 numeric
@attribute hands-49 numeric
@attribute hands-50 numeric
@attribute hands-51 numeric
@attribute hands-52 numeric
@attribute hands-53 numeric
@attribute hands-54 numeric
@attribute hands-55 numeric
@attribute hands-56 numeric
@attribute hands-57 numeric
@attribute hands-58 numeric
@attribute hands-59 numeric
@attribute hands-60 numeric
@attribute hands-61 numeric
@attribute hands-62 numeric
@attribute hands-63 numeric
@attribute hands-64 numeric
@attribute hands-65 numeric
@attribute hands-66 numeric
@attribute hands-67 numeric
@attribute hands-68 numeric
@attribute hands-69 numeric
@attribute hands-70 numeric
@attribute hands-71 numeric
@attribute hands-72 numeric
@attribute hands-73 numeric
@attribute hands-74 numeric
@attribute hands-75 numeric
@attribute hands-76 numeric
@attribute hands-77 numeric
@attribute hands-78 numeric
@attribute hands-79 numeric
@attribute hands-80 numeric
@attribute hands-81 numeric
@attribute hands-82 numeric
@attribute hands-83 numeric
@attribute hands-84 numeric
@attribute hands-85 numeric
@attribute hands-86 numeric
@attribute hands-87 numeric
@attribute hands-88 numeric
@attribute hands-89 numeric
@attribute hands-90 numeric
@attribute hands-91 numeric
@attribute hands-92 numeric
@attribute hands-93 numeric
@attribute hands-94 numeric
@attribute hands-95 numeric
@attribute hands-96 numeric
@attribute hands-97 numeric
@attribute hands-98 numeric
@attribute hands-99 numeric
@attribute hands-100 numeric
@attribute hands-101 numeric
@attribute hands-102 numeric
@attribute hands-103 numeric
@attribute hands-104 numeric
@attribute hands-105 numeric
@attribute hands-106 numeric
@attribute hands-107 numeric
@attribute hands-108 numeric
@attribute hands-109 numeric
@attribute hands-110 numeric
@attribute hands-111 numeric
@attribute hands-112 numeric
@attribute hands-113 numeric
@attribute hands-114 numeric
@attribute hands-115 numeric
@attribute hands-116 numeric
@attribute hands-117 numeric
@attribute hands-118 numeric
@attribute hands-119 numeric
@attribute hands-120 numeric
@attribute hands-121 numeric
@attribute hands-122 numeric
@attribute hands-123 numeric
@attribute hands-124 numeric
@attribute hands-125 numeric
@attribute hands-126 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric
@attribute outputs-9 numeric
@attribute outputs-10 numeric

@data
260,'2021/12/08 18:18:38:649',5,0.206887,0.83047,0,0.256048,0.812358,0.014195,0.304323,0.821561,0.014269,0.341658,0.836972,0.010238,0.373132,0.843876,0.005466,0.322919,0.839767,-0.002904,0.378977,0.861559,-0.012743,0.414837,0.873138,-0.017144,0.442961,0.880286,-0.019808,0.315147,0.863578,-0.019266,0.379681,0.883944,-0.029814,0.419484,0.895621,-0.033606,0.450775,0.901992,-0.036645,0.301896,0.890983,-0.03449,0.363089,0.911414,-0.044742,0.400227,0.919833,-0.047544,0.428633,0.923089,-0.050103,0.283028,0.919996,-0.048729,0.328451,0.93819,-0.057391,0.357486,0.941876,-0.059567,0.381781,0.943479,-0.061428,0.719787,0.831802,0,0.672026,0.805043,0.006047,0.626393,0.812448,0.001896,0.588536,0.825688,-0.004609,0.556056,0.830405,-0.012352,0.600649,0.84102,-0.014746,0.53907,0.86919,-0.02741,0.500447,0.885299,-0.033961,0.468663,0.895864,-0.038876,0.607615,0.866885,-0.028606,0.540622,0.894499,-0.041857,0.496663,0.905715,-0.048353,0.459873,0.910048,-0.054067,0.621232,0.895073,-0.041608,0.559177,0.922096,-0.055066,0.520476,0.932977,-0.06224,0.488326,0.937638,-0.068317,0.64121,0.922592,-0.054011,0.598154,0.949057,-0.066786,0.56877,0.963857,-0.073342,0.542491,0.97496,-0.078657,0,0,0,0,1,0,0,0,0,0
261,'2021/12/08 18:18:38:718',5,0.211336,0.832076,0,0.26131,0.814162,0.011395,0.308282,0.822337,0.009617,0.344639,0.836476,0.004442,0.374958,0.840218,-0.000972,0.326859,0.838686,-0.007372,0.385171,0.860344,-0.01808,0.422956,0.872069,-0.022966,0.452699,0.879894,-0.02591,0.317802,0.862449,-0.022371,0.383241,0.882453,-0.033945,0.4239,0.894624,-0.037834,0.456806,0.90212,-0.040888,0.304044,0.88984,-0.036137,0.364141,0.908784,-0.046637,0.401367,0.91705,-0.048778,0.430324,0.920943,-0.0508,0.285227,0.918972,-0.04919,0.330067,0.93744,-0.057507,0.358746,0.942451,-0.059111,0.382899,0.945753,-0.060554,0.717354,0.830061,0,0.667738,0.804731,0.008267,0.622487,0.812355,0.00508,0.585818,0.824481,-0.00084,0.554611,0.829678,-0.007999,0.598501,0.843571,-0.011751,0.537487,0.870519,-0.02405,0.498285,0.884139,-0.030715,0.46589,0.891829,-0.03576,0.60581,0.869921,-0.02644,0.539918,0.897221,-0.039381,0.495671,0.905689,-0.046143,0.458474,0.907268,-0.052159,0.619164,0.898074,-0.040124,0.55801,0.924199,-0.053164,0.518827,0.9324,-0.060547,0.485999,0.935037,-0.066916,0.638693,0.924902,-0.052993,0.596919,0.950374,-0.065196,0.567767,0.963961,-0.071648,0.541151,0.974347,-0.07707,0,0,0,0,1,0,0,0,0,0
262,'2021/12/08 18:18:38:780',5,0.208349,0.8313,0,0.256671,0.81365,0.012601,0.305299,0.823326,0.011135,0.342812,0.837789,0.005878,0.374467,0.841788,-0.000047,0.324087,0.83956,-0.007189,0.382123,0.860507,-0.019033,0.421591,0.872638,-0.025245,0.452951,0.880515,-0.029249,0.315815,0.862546,-0.023424,0.381383,0.88291,-0.036141,0.424694,0.896341,-0.041583,0.459486,0.904319,-0.045956,0.302121,0.889445,-0.038401,0.362987,0.909765,-0.050149,0.401335,0.919298,-0.053889,0.430959,0.923393,-0.057211,0.282628,0.917953,-0.052489,0.327626,0.936222,-0.062227,0.356719,0.940155,-0.065012,0.381043,0.941921,-0.067432,0.717535,0.83465,0,0.66987,0.804198,0.004058,0.623933,0.811537,-0.000673,0.585868,0.825188,-0.006801,0.553998,0.829787,-0.013909,0.601078,0.846045,-0.018549,0.53858,0.873608,-0.03053,0.499456,0.888516,-0.035716,0.468044,0.89756,-0.039487,0.608492,0.874638,-0.030237,0.540028,0.901034,-0.042979,0.495418,0.909042,-0.048054,0.458895,0.910285,-0.052499,0.621638,0.903122,-0.040758,0.558274,0.928968,-0.053772,0.519185,0.935403,-0.05966,0.487075,0.936007,-0.064508,0.640259,0.928558,-0.050687,0.596246,0.953832,-0.062847,0.566488,0.96545,-0.06852,0.539684,0.972896,-0.07293,0,0,0,0,1,0,0,0,0,0
263,'2021/12/08 18:18:38:832',5,0.209323,0.831018,0,0.259521,0.813706,0.013449,0.307239,0.823212,0.012718,0.343903,0.837612,0.00812,0.37419,0.841794,0.003091,0.325862,0.839776,-0.004411,0.38249,0.861175,-0.014781,0.420038,0.872384,-0.019731,0.450001,0.879422,-0.022732,0.317154,0.862606,-0.02045,0.381816,0.883491,-0.031496,0.422617,0.895282,-0.035503,0.455587,0.901774,-0.038768,0.303486,0.889526,-0.035274,0.364296,0.909237,-0.045316,0.401925,0.917917,-0.047665,0.431168,0.921693,-0.050056,0.284547,0.918212,-0.049236,0.330254,0.936513,-0.057393,0.359294,0.940941,-0.059144,0.38391,0.943663,-0.060813,0.716615,0.832563,0,0.668706,0.805457,0.005925,0.623548,0.813429,0.002006,0.586473,0.826315,-0.003858,0.555343,0.829464,-0.010745,0.598681,0.845508,-0.014915,0.536681,0.871948,-0.026693,0.497714,0.887361,-0.032341,0.466233,0.897457,-0.036501,0.606247,0.872859,-0.0277,0.538829,0.898489,-0.040263,0.494738,0.908098,-0.045936,0.458544,0.911782,-0.050861,0.619852,0.901227,-0.039414,0.558166,0.926043,-0.052336,0.519722,0.934644,-0.058709,0.48806,0.937925,-0.063874,0.639093,0.927962,-0.050466,0.596605,0.952346,-0.062511,0.567508,0.965076,-0.068355,0.541428,0.974546,-0.072917,0,0,0,0,1,0,0,0,0,0
264,'2021/12/08 18:18:38:879',5,0.210331,0.832748,0,0.258658,0.813406,0.011479,0.306865,0.822904,0.010436,0.344578,0.838054,0.005904,0.376412,0.842306,0.000979,0.326303,0.841615,-0.004894,0.383783,0.862184,-0.015095,0.421332,0.873879,-0.020004,0.451055,0.88174,-0.023055,0.317853,0.865755,-0.019912,0.382318,0.885312,-0.030691,0.423066,0.896987,-0.034777,0.455964,0.903452,-0.038158,0.30436,0.892647,-0.033958,0.363567,0.911991,-0.044225,0.400776,0.920574,-0.046963,0.429577,0.924151,-0.049474,0.285373,0.920748,-0.047326,0.329598,0.9385,-0.055891,0.358007,0.942707,-0.058024,0.381643,0.944761,-0.059812,0.717662,0.833567,0,0.670432,0.805791,0.003964,0.624656,0.812036,-0.000116,0.587095,0.824244,-0.005761,0.555896,0.829735,-0.012126,0.599767,0.847187,-0.01405,0.53797,0.87338,-0.025022,0.499879,0.888313,-0.030147,0.469306,0.898143,-0.033861,0.606607,0.874893,-0.02545,0.539907,0.899886,-0.036597,0.496964,0.908791,-0.041501,0.461785,0.912248,-0.045936,0.619348,0.903012,-0.036118,0.558142,0.926807,-0.04771,0.520015,0.934608,-0.053629,0.488479,0.937836,-0.058621,0.637903,0.928942,-0.046413,0.594932,0.952318,-0.057397,0.566257,0.964759,-0.062874,0.540409,0.974553,-0.06723,0,0,0,0,1,0,0,0,0,0
265,'2021/12/08 18:18:38:928',5,0.209722,0.829522,0,0.25708,0.812822,0.010922,0.305771,0.822244,0.009317,0.343128,0.837215,0.00437,0.374305,0.841291,-0.00097,0.325354,0.838678,-0.006551,0.382493,0.86027,-0.017537,0.420452,0.87124,-0.02271,0.450347,0.878208,-0.025791,0.316829,0.862334,-0.021377,0.382524,0.882527,-0.033151,0.424907,0.895284,-0.037612,0.458353,0.902953,-0.041091,0.302928,0.889488,-0.03516,0.364184,0.908631,-0.046343,0.401989,0.917332,-0.04921,0.431058,0.921192,-0.051581,0.28339,0.91831,-0.048237,0.329251,0.935555,-0.057505,0.358468,0.939534,-0.059823,0.383084,0.942154,-0.061613,0.717729,0.834397,0,0.669219,0.805383,0.005096,0.623247,0.812816,0.000686,0.585378,0.825566,-0.005425,0.554095,0.828693,-0.012381,0.601163,0.845969,-0.016192,0.539179,0.874648,-0.027637,0.500492,0.889863,-0.032805,0.469221,0.899455,-0.036565,0.608629,0.87343,-0.028269,0.541503,0.900216,-0.039753,0.498114,0.908832,-0.04407,0.462693,0.911011,-0.048142,0.621458,0.901627,-0.039259,0.559088,0.926877,-0.05056,0.520268,0.934204,-0.055249,0.488644,0.936066,-0.05973,0.639718,0.927524,-0.049762,0.595859,0.951849,-0.060284,0.566967,0.963534,-0.064794,0.541283,0.9719,-0.068668,0,0,0,0,1,0,0,0,0,0
266,'2021/12/08 18:18:38:973',5,0.207924,0.829189,0,0.255987,0.812958,0.01165,0.304442,0.822265,0.01045,0.341793,0.836578,0.005686,0.373137,0.840117,0.000531,0.324666,0.838003,-0.005114,0.381129,0.859332,-0.015699,0.418053,0.870788,-0.02059,0.447135,0.878025,-0.023462,0.316152,0.861249,-0.02031,0.381164,0.881351,-0.031619,0.42262,0.894481,-0.0358,0.455673,0.902381,-0.039066,0.302335,0.88841,-0.034517,0.362814,0.908124,-0.045299,0.399963,0.91786,-0.047956,0.428851,0.922398,-0.050212,0.28285,0.917733,-0.047996,0.328543,0.93528,-0.056901,0.357576,0.939342,-0.059001,0.382061,0.941689,-0.060665,0.717521,0.832695,0,0.669752,0.804629,0.004707,0.623642,0.812778,0.000337,0.585789,0.825431,-0.005659,0.553887,0.828633,-0.012496,0.601298,0.844909,-0.015212,0.539999,0.873102,-0.026506,0.501452,0.888151,-0.031752,0.470356,0.897741,-0.035609,0.608662,0.872408,-0.027103,0.541861,0.899226,-0.038428,0.498333,0.907738,-0.043065,0.462693,0.910025,-0.047428,0.62156,0.901039,-0.038064,0.559455,0.92589,-0.049435,0.520623,0.933512,-0.054648,0.488976,0.936005,-0.059429,0.639973,0.927596,-0.048564,0.596093,0.951411,-0.059329,0.567145,0.963554,-0.064288,0.541418,0.973028,-0.068439,0,0,0,0,1,0,0,0,0,0
267,'2021/12/08 18:18:39:054',5,0.207988,0.830856,0,0.257055,0.813174,0.010832,0.305766,0.822226,0.009158,0.343586,0.836673,0.00413,0.375785,0.840994,-0.001203,0.324543,0.838764,-0.006071,0.381261,0.860405,-0.016891,0.419133,0.872162,-0.022085,0.449103,0.879865,-0.02521,0.315881,0.862772,-0.020916,0.380273,0.883135,-0.032564,0.421985,0.895346,-0.036909,0.455803,0.902482,-0.040308,0.302431,0.890086,-0.034809,0.362713,0.909724,-0.045717,0.401104,0.918855,-0.048556,0.430707,0.923208,-0.051008,0.283602,0.918704,-0.04805,0.32907,0.936109,-0.056898,0.358577,0.940654,-0.059082,0.383039,0.943588,-0.060886,0.717333,0.836397,0,0.670793,0.804807,0.002169,0.625232,0.812114,-0.003411,0.586693,0.826173,-0.009877,0.553666,0.829781,-0.017099,0.601557,0.845786,-0.020171,0.538759,0.872097,-0.031874,0.499641,0.886748,-0.036716,0.468369,0.896449,-0.040186,0.608962,0.875182,-0.030564,0.540714,0.900343,-0.042788,0.49669,0.908015,-0.047201,0.460897,0.910615,-0.051086,0.621562,0.90379,-0.039864,0.55868,0.928551,-0.052179,0.519837,0.934726,-0.057247,0.488197,0.936637,-0.061518,0.639354,0.928976,-0.048744,0.595375,0.953686,-0.05994,0.566485,0.965558,-0.064748,0.540904,0.974432,-0.068546,0,0,0,0,1,0,0,0,0,0
268,'2021/12/08 18:18:39:133',5,0.212232,0.830768,0,0.261397,0.812941,0.010912,0.309047,0.822015,0.008793,0.345629,0.837315,0.003408,0.376473,0.842244,-0.002362,0.327779,0.838894,-0.008745,0.386419,0.860958,-0.019837,0.42554,0.873539,-0.025175,0.456021,0.882473,-0.028498,0.318827,0.863327,-0.023556,0.384722,0.883294,-0.035841,0.427282,0.896579,-0.040505,0.461337,0.905252,-0.044139,0.304879,0.890684,-0.037026,0.365576,0.909508,-0.048243,0.403607,0.918466,-0.051316,0.432883,0.923071,-0.053937,0.285761,0.91932,-0.049726,0.331037,0.93605,-0.058683,0.360126,0.940001,-0.060918,0.384375,0.942486,-0.062805,0.718088,0.833808,0,0.671378,0.805583,0.003269,0.625545,0.812733,-0.00182,0.587385,0.825534,-0.008388,0.554362,0.829382,-0.015968,0.601313,0.844777,-0.016869,0.539116,0.871784,-0.029114,0.499537,0.886926,-0.035319,0.467778,0.896619,-0.039959,0.608053,0.872158,-0.028609,0.540558,0.898202,-0.041423,0.495434,0.907127,-0.047916,0.458472,0.910269,-0.053572,0.620916,0.900619,-0.03949,0.559572,0.925861,-0.052705,0.520742,0.933774,-0.060014,0.488625,0.936911,-0.065916,0.639576,0.927266,-0.049921,0.597078,0.951685,-0.062528,0.567937,0.963996,-0.069099,0.541668,0.973338,-0.074201,0,0,0,0,1,0,0,0,0,0
269,'2021/12/08 18:18:39:183',5,0.208281,0.829478,0,0.257006,0.81165,0.012721,0.305396,0.821788,0.012569,0.343287,0.83741,0.008889,0.374919,0.842484,0.004941,0.3238,0.840763,-0.002505,0.380407,0.861583,-0.011329,0.416197,0.872978,-0.014892,0.444146,0.880491,-0.016973,0.315357,0.864877,-0.017483,0.380496,0.884276,-0.026883,0.420305,0.895783,-0.029882,0.451803,0.90226,-0.032395,0.302217,0.891538,-0.031447,0.362885,0.910628,-0.040685,0.399629,0.919165,-0.042738,0.42798,0.922826,-0.044723,0.28396,0.919477,-0.044598,0.329469,0.937214,-0.052355,0.35815,0.941799,-0.054123,0.382234,0.944809,-0.055624,0.718358,0.8318,0,0.670753,0.804938,0.006088,0.624487,0.812338,0.002237,0.586487,0.824466,-0.003727,0.554478,0.828659,-0.010846,0.600337,0.842728,-0.014233,0.538588,0.870477,-0.026196,0.499802,0.886067,-0.032263,0.46818,0.896087,-0.03692,0.607195,0.868897,-0.027465,0.540237,0.896177,-0.040011,0.496378,0.90629,-0.046304,0.45989,0.910027,-0.051964,0.62061,0.897197,-0.039752,0.559168,0.923177,-0.052759,0.521448,0.932742,-0.060105,0.489922,0.936836,-0.06623,0.640317,0.924487,-0.051354,0.598261,0.950191,-0.063975,0.569554,0.964355,-0.070833,0.543471,0.975608,-0.076284,0,0,0,0,1,0,0,0,0,0
270,'2021/12/08 18:18:39:248',5,0.209816,0.829261,0,0.259096,0.812124,0.01115,0.308726,0.822654,0.009189,0.346296,0.837659,0.0036,0.377731,0.841335,-0.002452,0.326818,0.839636,-0.007083,0.384141,0.86241,-0.019277,0.423505,0.873785,-0.025719,0.454316,0.881056,-0.029732,0.318269,0.862317,-0.022653,0.383093,0.882872,-0.035937,0.42625,0.89568,-0.04174,0.461066,0.903765,-0.046211,0.304116,0.889008,-0.037163,0.365004,0.907938,-0.04931,0.403731,0.916179,-0.053043,0.433843,0.920108,-0.056172,0.284319,0.917297,-0.050958,0.329498,0.936002,-0.060615,0.359008,0.94136,-0.063273,0.383863,0.945119,-0.065524,0.718821,0.832932,0,0.67034,0.804422,0.00605,0.62416,0.811742,0.002461,0.586348,0.824877,-0.003106,0.55467,0.829727,-0.009549,0.601582,0.84307,-0.013292,0.540031,0.870927,-0.024422,0.501315,0.886051,-0.029584,0.47001,0.895495,-0.033412,0.608243,0.87106,-0.025989,0.541265,0.897971,-0.037296,0.49755,0.906832,-0.042001,0.461386,0.909079,-0.046403,0.620692,0.900331,-0.037774,0.55837,0.925983,-0.04926,0.519421,0.933861,-0.05459,0.487303,0.936417,-0.059441,0.639206,0.927643,-0.049007,0.595705,0.952848,-0.059964,0.56663,0.965554,-0.065076,0.540476,0.975137,-0.069324,0,0,0,0,1,0,0,0,0,0
271,'2021/12/08 18:19:01:141',6,0.231265,0.120217,0,0.271344,0.157372,0.001217,0.316601,0.160114,-0.000584,0.352769,0.150145,-0.004986,0.38256,0.147465,-0.00979,0.35016,0.126648,0.001693,0.402053,0.11792,-0.007283,0.433202,0.109453,-0.013344,0.458636,0.101375,-0.017255,0.348316,0.097004,-0.008053,0.404571,0.089097,-0.015423,0.440267,0.083503,-0.02158,0.470392,0.078705,-0.026853,0.339536,0.06762,-0.019035,0.391733,0.059803,-0.028162,0.423205,0.056305,-0.034474,0.44942,0.053218,-0.039389,0.323867,0.039316,-0.030619,0.362723,0.030578,-0.039484,0.386498,0.028921,-0.04391,0.407644,0.027076,-0.047124,0.721446,0.103255,0,0.687238,0.144422,-0.004693,0.640294,0.156845,-0.009336,0.599257,0.149684,-0.013791,0.566726,0.14315,-0.018258,0.606737,0.112225,-0.012634,0.551709,0.101461,-0.020037,0.51995,0.095492,-0.02292,0.494795,0.090188,-0.024555,0.610301,0.076551,-0.016997,0.549874,0.067985,-0.024415,0.512477,0.064337,-0.027855,0.483445,0.062506,-0.030717,0.618823,0.048599,-0.021511,0.56292,0.038895,-0.030278,0.52866,0.034247,-0.034624,0.502362,0.032206,-0.037654,0.631985,0.025665,-0.026561,0.589278,0.014235,-0.034189,0.563174,0.008762,-0.037547,0.542116,0.00566,-0.039758,0,0,0,0,0,1,0,0,0,0
272,'2021/12/08 18:19:01:192',6,0.231068,0.119672,0,0.269614,0.1567,-0.002145,0.31304,0.160464,-0.004924,0.34821,0.149771,-0.010198,0.378247,0.145063,-0.015813,0.350823,0.121259,0.001569,0.399908,0.115425,-0.008663,0.429734,0.108382,-0.015981,0.455266,0.100845,-0.020743,0.349268,0.092834,-0.007697,0.404043,0.086378,-0.016284,0.439451,0.08243,-0.023864,0.470519,0.078886,-0.030082,0.340587,0.065269,-0.018896,0.39106,0.057829,-0.029337,0.421741,0.05551,-0.036586,0.448248,0.053361,-0.041962,0.324482,0.038667,-0.031159,0.362126,0.029968,-0.040872,0.38533,0.028406,-0.045722,0.406713,0.026707,-0.049153,0.721621,0.106935,0,0.687017,0.142447,-0.005036,0.641664,0.154153,-0.010409,0.602187,0.14858,-0.016369,0.570041,0.143095,-0.022381,0.607258,0.109684,-0.009704,0.553103,0.100468,-0.018569,0.521168,0.09443,-0.023268,0.495111,0.088232,-0.026252,0.610708,0.077164,-0.01566,0.551629,0.068466,-0.024364,0.514746,0.06439,-0.029455,0.484956,0.061231,-0.033409,0.619656,0.049786,-0.022381,0.564486,0.040239,-0.032245,0.530403,0.036226,-0.037419,0.503269,0.033193,-0.040998,0.634137,0.025153,-0.029922,0.592354,0.014137,-0.038123,0.566531,0.008572,-0.041603,0.545327,0.00351,-0.043987,0,0,0,0,0,1,0,0,0,0
273,'2021/12/08 18:19:01:229',6,0.228698,0.121298,0,0.268699,0.156775,-0.002169,0.313757,0.157878,-0.005051,0.349815,0.148035,-0.010436,0.380306,0.145747,-0.016276,0.348599,0.123195,0.000371,0.397645,0.115673,-0.01032,0.426359,0.107285,-0.017691,0.451155,0.09851,-0.022399,0.346699,0.094702,-0.008851,0.401201,0.086029,-0.017896,0.435726,0.082368,-0.025679,0.465791,0.079717,-0.031961,0.337554,0.066982,-0.019949,0.389562,0.057362,-0.030821,0.420234,0.054838,-0.038644,0.446433,0.05262,-0.044365,0.321195,0.040146,-0.032017,0.359808,0.030067,-0.042058,0.383565,0.027073,-0.04742,0.405282,0.023507,-0.051208,0.722829,0.102365,0,0.690794,0.141873,-0.007745,0.644068,0.153728,-0.013466,0.603646,0.146141,-0.019127,0.570445,0.141375,-0.024892,0.606816,0.111227,-0.011944,0.553003,0.101853,-0.021082,0.521658,0.095748,-0.025943,0.495719,0.089323,-0.029032,0.610108,0.076054,-0.01626,0.551784,0.068535,-0.025361,0.514686,0.065013,-0.030983,0.484246,0.062651,-0.035311,0.61958,0.048225,-0.021497,0.565914,0.03912,-0.032146,0.532071,0.034307,-0.038344,0.50453,0.031105,-0.042438,0.634661,0.024362,-0.027681,0.593374,0.014456,-0.036791,0.567519,0.008821,-0.041364,0.545996,0.0043,-0.044372,0,0,0,0,0,1,0,0,0,0
274,'2021/12/08 18:19:01:308',6,0.225328,0.120877,0,0.266082,0.155183,0.002183,0.310371,0.155586,0.000378,0.345189,0.145217,-0.00418,0.373915,0.142226,-0.009249,0.342836,0.121384,0.000563,0.395473,0.113449,-0.009036,0.426716,0.105356,-0.01534,0.452553,0.097615,-0.019485,0.340851,0.094105,-0.010087,0.399309,0.086267,-0.01832,0.437825,0.080571,-0.025234,0.470516,0.075781,-0.031215,0.332236,0.066694,-0.021716,0.38527,0.058001,-0.031252,0.417701,0.054404,-0.037873,0.445446,0.051389,-0.04321,0.316956,0.040114,-0.033867,0.35615,0.029938,-0.043009,0.380143,0.026928,-0.047584,0.40201,0.024008,-0.051077,0.721693,0.107298,0,0.686355,0.144516,-0.002271,0.640364,0.15326,-0.005752,0.601678,0.146125,-0.010534,0.570606,0.140744,-0.015561,0.605277,0.110168,-0.004866,0.553029,0.10208,-0.01292,0.521602,0.09659,-0.017675,0.495767,0.090661,-0.020798,0.609342,0.077643,-0.01205,0.552206,0.069317,-0.019774,0.515082,0.065218,-0.025097,0.484615,0.062322,-0.029425,0.619112,0.050363,-0.020038,0.56609,0.039555,-0.02921,0.532539,0.034573,-0.034452,0.505878,0.031145,-0.038185,0.634692,0.025919,-0.028736,0.594106,0.014322,-0.036664,0.568514,0.009086,-0.040206,0.547607,0.00482,-0.042664,0,0,0,0,0,1,0,0,0,0
275,'2021/12/08 18:19:01:388',6,0.223601,0.119189,0,0.263651,0.154986,0.003153,0.308735,0.156315,0.001992,0.34395,0.146568,-0.002239,0.372587,0.143848,-0.007031,0.34148,0.121014,0.002503,0.393852,0.112576,-0.006392,0.424286,0.105286,-0.012101,0.449375,0.098931,-0.015803,0.339584,0.092298,-0.008426,0.39683,0.082862,-0.015975,0.432999,0.078278,-0.021728,0.463392,0.075842,-0.026708,0.330917,0.064187,-0.02042,0.38435,0.055072,-0.029723,0.416736,0.052616,-0.035613,0.443682,0.051758,-0.04028,0.315391,0.03752,-0.032856,0.35473,0.026804,-0.041852,0.378862,0.024786,-0.046076,0.400041,0.023912,-0.049192,0.725121,0.101103,0,0.695006,0.138677,-0.011123,0.648946,0.150801,-0.018203,0.608505,0.145388,-0.024954,0.574943,0.140971,-0.031951,0.609309,0.105523,-0.013499,0.556238,0.09955,-0.023752,0.524759,0.094754,-0.030024,0.498383,0.089013,-0.034096,0.611828,0.072482,-0.016829,0.554646,0.067114,-0.02662,0.517531,0.06422,-0.033512,0.487057,0.061993,-0.038782,0.620908,0.046423,-0.02159,0.567207,0.038687,-0.032992,0.533225,0.03513,-0.040187,0.505741,0.032509,-0.045007,0.636139,0.023914,-0.027641,0.594344,0.01368,-0.037366,0.568364,0.008354,-0.042494,0.547231,0.004092,-0.045955,0,0,0,0,0,1,0,0,0,0
276,'2021/12/08 18:19:01:434',6,0.220883,0.121309,0,0.261759,0.157644,0.001963,0.30728,0.156256,0.000931,0.343729,0.143709,-0.002136,0.372853,0.141826,-0.005401,0.33706,0.121522,0.000812,0.390608,0.112426,-0.005995,0.422119,0.104894,-0.009776,0.446997,0.097691,-0.012178,0.334972,0.091049,-0.007867,0.393447,0.082912,-0.0129,0.429369,0.078334,-0.016764,0.458887,0.074614,-0.020569,0.327207,0.061929,-0.017306,0.381809,0.054036,-0.02434,0.414752,0.052007,-0.029358,0.441754,0.050879,-0.033573,0.31331,0.035202,-0.027142,0.353844,0.025776,-0.034745,0.378374,0.024712,-0.038582,0.400136,0.024513,-0.041413,0.724246,0.108146,0,0.688377,0.145823,-0.000403,0.642437,0.153405,-0.003622,0.603468,0.143174,-0.007553,0.573463,0.137624,-0.011655,0.610211,0.113368,-0.009764,0.554921,0.10205,-0.016954,0.523164,0.094756,-0.019648,0.498034,0.087763,-0.021272,0.614845,0.078721,-0.016648,0.554141,0.068194,-0.023772,0.51709,0.063115,-0.02671,0.488305,0.059623,-0.029335,0.624563,0.049514,-0.023444,0.567794,0.038256,-0.031657,0.532846,0.031896,-0.035528,0.50587,0.027621,-0.03851,0.63912,0.023967,-0.030465,0.596069,0.013382,-0.037628,0.569859,0.007254,-0.040546,0.548443,0.001512,-0.042663,0,0,0,0,0,1,0,0,0,0
